Record,Location,Title,Job Type,Sex,Classification,Supervisor,Last Eval,Q1 Number,Q2,Q3,Q4,Q5,Q7,Q8,Supervisor,Q2 Number,Q3 Number,Q4 Number,Q5 Number,Q7 Number,Q8 Number
10009899,New York,Technician - Production,Full-Time,Male,Production,No,Poor,3,Yes,disagree,Agree,Disagree,,Strongly Agree,N,1,-1,1,-1,,2
10009900,New Hampshire,Admin - Specialist,Full-Time,Female,Admin,No,Outstanding,2,Yes,agree,Disagree,Disagree,,Disagree,N,1,1,-1,-1,,-1
10009901,California,IT/Support,Full-Time,Female,Client/Support,No,Outstanding,3,No,disagree,Strongly Agree,Disagree,,Strongly Agree,N,0,-1,2,-1,,2
10009902,Texas,Technician - Maintenance,Full-Time,Male,Production,No,Satisfactory,2,Yes,strongly disagree,Strongly Agree,Disagree,,Disagree,N,1,-2,2,-1,,-1
10009903,New Hampshire,Technician - Production,Part-Time,Male,Production,No,Satisfactory,2,No,strongly disagree,Disagree,Strongly Disagree,,Strongly Disagree,N,0,-2,-1,-2,,-2
10009904,Texas,Engineering - Design,Full-Time,Male,Production,No,Satisfactory,2,Yes,strongly agree,Strongly Agree,Disagree,,Disagree,N,1,2,2,-1,,-1
10009905,Texas,Technician - Aftermarket,Full-Time,Male,Production,No,Satisfactory,4,No,agree,Agree,Disagree,,Disagree,N,0,1,1,-1,,-1
10009906,Texas,Sales - Client Support,Full-Time,Female,Client/Support,No,Satisfactory,4,Yes,agree,Disagree,Strongly Disagree,,Strongly Disagree,N,1,1,-1,-2,,-2
10009907,New Hampshire,Technician - Aftermarket,Full-Time,Male,Production,No,Outstanding,3,Yes,agree,Agree,Disagree,,Strongly Disagree,N,1,1,1,-1,,-2
10009908,Texas,Technician - Production,Full-Time,Male,Production,No,Outstanding,4,Yes,strongly agree,Disagree,Strongly Disagree,,Strongly Agree,N,1,2,-1,-2,,2
10009909,New Hampshire,Director,Full-Time,Male,Admin,Yes,Satisfactory,4,Yes,disagree,Strongly Disagree,Disagree,Disagree,,Y,1,-1,-2,-1,-1,
10009910,New York,Technician - Maintenance,Full-Time,Female,Production,No,Satisfactory,2,Yes,strongly disagree,Strongly Agree,Disagree,,Strongly Disagree,N,1,-2,2,-1,,-2
10009911,California,Technician - Production,Full-Time,Male,Production,No,Satisfactory,4,Yes,disagree,Disagree,Agree,,Disagree,N,1,-1,-1,1,,-1
10009912,New York,Engineering - software,Full-Time,Male,Admin,No,Outstanding,4,Yes,disagree,Strongly Disagree,Agree,,Strongly Agree,N,1,-1,-2,1,,2
10009913,Illinois,Project Manager,Full-Time,Female,Admin,No,Poor,1,No,agree,Disagree,Disagree,,Disagree,N,0,1,-1,-1,,-1
10009914,Florida,Project Manager,Full-Time,Female,Admin,No,Satisfactory,3,Yes,disagree,Strongly Disagree,Disagree,,Strongly Disagree,N,1,-1,-2,-1,,-2
10009915,California,Director,Full-Time,Male,Admin,Yes,Satisfactory,3,Yes,strongly agree,Disagree,Strongly Disagree,Disagree,,Y,1,2,-1,-2,-1,
10009916,New Hampshire,Engineering - Production,Full-Time,Male,Admin,No,Satisfactory,4,Yes,strongly agree,Strongly Disagree,Agree,,Strongly Disagree,N,1,2,-2,1,,-2
10009917,New Hampshire,Technician - Production,Full-Time,Male,Production,No,Satisfactory,3,Yes,strongly agree,Agree,Agree,,Disagree,N,1,2,1,1,,-1
10009918,Florida,Project Manager,Full-Time,Female,Admin,No,Satisfactory,4,No,agree,Strongly Agree,Agree,,Disagree,N,0,1,2,1,,-1
10009919,Texas,Admin - Specialist,Full-Time,Female,Admin,No,Satisfactory,4,Yes,agree,Disagree,Disagree,,Disagree,N,1,1,-1,-1,,-1
10009920,Texas,Technician - Production,Full-Time,Male,Production,No,Satisfactory,3,No,strongly agree,Disagree,Strongly Agree,,Disagree,N,0,2,-1,2,,-1
10009921,New York,Technician - Maintenance,Full-Time,Male,Production,No,Outstanding,4,Yes,disagree,Agree,Disagree,,Strongly Disagree,N,1,-1,1,-1,,-2
10009922,Texas,Technician - Production,Full-Time,Male,Production,No,Satisfactory,3,Yes,agree,Agree,Agree,,Disagree,N,1,1,1,1,,-1
10009923,Texas,Admin - Specialist,Full-Time,Female,Admin,No,Outstanding,3,Yes,disagree,Strongly Agree,Strongly Disagree,,Disagree,N,1,-1,2,-2,,-1
10009924,Illinois,Technician - Production,Full-Time,Female,Production,No,Poor,1,Yes,disagree,Disagree,Disagree,,Strongly Disagree,N,1,-1,-1,-1,,-2
10009925,New Hampshire,Technician - Production,Full-Time,Male,Production,No,Outstanding,4,Yes,disagree,Strongly Disagree,Strongly Agree,,Strongly Agree,N,1,-1,-2,2,,2
10009926,Texas,Project Manager,Full-Time,Female,Admin,No,Satisfactory,4,Yes,agree,Disagree,Disagree,,Strongly Disagree,N,1,1,-1,-1,,-2
10009927,Texas,Sales - Client Support,Full-Time,Female,Client/Support,No,Satisfactory,4,Yes,disagree,Strongly Disagree,Disagree,,Agree,N,1,-1,-2,-1,,1
10009928,Florida,Technician - Production,Full-Time,Male,Production,No,Satisfactory,3,Yes,disagree,Agree,Disagree,,Agree,N,1,-1,1,-1,,1
10009929,New Hampshire,Technician - Building Services,Full-Time,Male,Production,No,Satisfactory,3,Yes,disagree,Agree,Disagree,,Disagree,N,1,-1,1,-1,,-1
10009930,Illinois,Admin - Specialist,Full-Time,Male,Admin,No,Outstanding,3,Yes,disagree,Strongly Agree,Disagree,,Strongly Disagree,N,1,-1,2,-1,,-2
10009931,Illinois,Technician - Production,Full-Time,Male,Production,No,Satisfactory,4,Yes,agree,Strongly Disagree,Agree,,Strongly Disagree,N,1,1,-2,1,,-2
10009932,California,Technician - Production,Full-Time,Male,Production,No,Outstanding,4,No,agree,Disagree,Disagree,,Disagree,N,0,1,-1,-1,,-1
10009933,California,Sales - After Market,Full-Time,Female,Client/Support,No,Outstanding,2,Yes,strongly agree,Agree,Agree,,Agree,N,1,2,1,1,,1
10009934,Illinois,Engineering - software,Part-Time,Male,Production,No,Satisfactory,4,Yes,agree,Disagree,Agree,,Strongly Disagree,N,1,1,-1,1,,-2
10009935,New Hampshire,Engineering - software,Full-Time,Male,Admin,No,Satisfactory,4,Yes,strongly agree,Strongly Agree,Strongly Disagree,,Strongly Disagree,N,1,2,2,-2,,-2
10009936,Florida,Engineering - software,Full-Time,Male,Production,No,Satisfactory,3,Yes,agree,Agree,Disagree,,Disagree,N,1,1,1,-1,,-1
10009937,Florida,Engineering - Design,Full-Time,Male,Production,Yes,Satisfactory,4,Yes,disagree,Strongly Agree,Disagree,Disagree,,Y,1,-1,2,-1,-1,
10009938,California,Engineering - Production,Full-Time,Male,Production,No,Outstanding,2,Yes,strongly agree,Agree,Disagree,,Disagree,N,1,2,1,-1,,-1
10009939,Texas,Sales - Client Support,Full-Time,Male,Client/Support,No,Satisfactory,1,Yes,disagree,Strongly Disagree,Strongly Agree,,Strongly Disagree,N,1,-1,-2,2,,-2
10009940,Florida,Sales - Client Support,Full-Time,Female,Client/Support,No,Outstanding,2,Yes,agree,Agree,Disagree,,Strongly Disagree,N,1,1,1,-1,,-2
10009941,Texas,IT/Support,Full-Time,Female,Client/Support,No,Outstanding,2,No,disagree,Strongly Disagree,Disagree,,Disagree,N,0,-1,-2,-1,,-1
10009942,Texas,Engineering - software,Full-Time,Male,Production,No,Satisfactory,2,Yes,disagree,Disagree,Strongly Disagree,,Strongly Disagree,N,1,-1,-1,-2,,-2
10009943,Florida,Technician - Aftermarket,Full-Time,Male,Production,No,Satisfactory,3,Yes,disagree,Strongly Disagree,Strongly Disagree,,Strongly Agree,N,1,-1,-2,-2,,2
10009944,New Hampshire,Admin - Specialist,Full-Time,Female,Admin,No,Poor,1,No,agree,Strongly Disagree,Disagree,,Strongly Disagree,N,0,1,-2,-1,,-2
10009945,Illinois,Technician - Production,Full-Time,Male,Production,No,Satisfactory,3,Yes,strongly disagree,Agree,Strongly Agree,,Strongly Disagree,N,1,-2,1,2,,-2
10009946,Florida,Engineering - Design,Full-Time,Male,Production,No,Satisfactory,3,Yes,agree,Agree,Agree,,Strongly Agree,N,1,1,1,1,,2
10009947,Illinois,Technician - Production,Full-Time,Male,Production,No,Satisfactory,3,Yes,agree,Agree,Agree,,Disagree,N,1,1,1,1,,-1
10009948,Illinois,Sales - Client Support,Full-Time,Female,Client/Support,No,Poor,1,No,agree,Disagree,Strongly Disagree,,Strongly Agree,N,0,1,-1,-2,,2
10009949,California,Sales - Client Support,Full-Time,Male,Client/Support,No,Satisfactory,3,Yes,strongly disagree,Strongly Disagree,Disagree,,Disagree,N,1,-2,-2,-1,,-1
10009950,Florida,Technician - Maintenance,Part-Time,Male,Production,Yes,Satisfactory,3,Yes,disagree,Disagree,Agree,Disagree,,Y,1,-1,-1,1,-1,
10009951,Florida,Admin - Specialist,Full-Time,Female,Admin,No,Satisfactory,4,Yes,disagree,Agree,Disagree,,Strongly Agree,N,1,-1,1,-1,,2
10009952,New York,Technician - Production,Full-Time,Male,Production,No,Outstanding,4,Yes,strongly agree,Strongly Agree,Strongly Agree,,Strongly Disagree,N,1,2,2,2,,-2
10009953,Illinois,Sales - After Market,Full-Time,Male,Client/Support,No,Satisfactory,3,Yes,strongly agree,Agree,Strongly Disagree,,Disagree,N,1,2,1,-2,,-1
10009954,Florida,Sales - Client Support,Full-Time,Female,Client/Support,No,Satisfactory,4,Yes,disagree,Disagree,Strongly Disagree,,Strongly Disagree,N,1,-1,-1,-2,,-2
10009955,New Hampshire,Executive,Full-Time,Female,Admin,Yes,Satisfactory,3,No,strongly disagree,Agree,Disagree,Agree,,Y,0,-2,1,-1,1,
10009956,Texas,Sales - After Market,Full-Time,Male,Client/Support,No,Satisfactory,4,Yes,disagree,Agree,Strongly Agree,,Strongly Disagree,N,1,-1,1,2,,-2
10009957,Illinois,IT/Support,Full-Time,Male,Client/Support,No,Poor,2,No,disagree,Strongly Agree,Disagree,,Disagree,N,0,-1,2,-1,,-1
10009958,New Hampshire,Engineering - Design,Full-Time,Male,Production,No,Satisfactory,2,No,disagree,Disagree,Strongly Agree,,Disagree,N,0,-1,-1,2,,-1
10009959,Texas,Technician - Building Services,Full-Time,Male,Production,No,Satisfactory,3,Yes,agree,Disagree,Disagree,,Strongly Agree,N,1,1,-1,-1,,2
10009960,Florida,Engineering - software,Full-Time,Male,Production,No,Satisfactory,3,No,strongly agree,Disagree,Strongly Disagree,,Disagree,N,0,2,-1,-2,,-1
10009961,New Hampshire,Sales - Client Support,Full-Time,Female,Client/Support,No,Satisfactory,4,Yes,strongly disagree,Agree,Agree,,Strongly Disagree,N,1,-2,1,1,,-2
10009962,New Hampshire,Admin - Specialist,Full-Time,Male,Admin,No,Outstanding,4,Yes,agree,Strongly Agree,Strongly Agree,,Strongly Agree,N,1,1,2,2,,2
10009963,California,Sales - After Market,Full-Time,Male,Client/Support,No,Poor,2,Yes,strongly disagree,Strongly Disagree,Disagree,,Disagree,N,1,-2,-2,-1,,-1
10009964,Florida,Engineering - Design,Full-Time,Male,Production,No,Poor,1,Yes,disagree,Disagree,Agree,,Disagree,N,1,-1,-1,1,,-1
10009965,Texas,Technician - Aftermarket,Full-Time,Male,Production,No,Satisfactory,3,Yes,disagree,Disagree,Agree,,Strongly Disagree,N,1,-1,-1,1,,-2
10009966,Florida,Sales - Client Support,Full-Time,Female,Client/Support,Yes,Satisfactory,4,Yes,agree,Strongly Disagree,Disagree,Disagree,,Y,1,1,-2,-1,-1,
10009967,Texas,Technician - Production,Full-Time,Male,Production,No,Satisfactory,2,Yes,disagree,Disagree,Disagree,,Disagree,N,1,-1,-1,-1,,-1
10009968,California,Technician - Production,Full-Time,Male,Production,No,Poor,1,Yes,strongly disagree,Agree,Disagree,,Disagree,N,1,-2,1,-1,,-1
10009969,Texas,Admin - Specialist,Full-Time,Male,Admin,No,Satisfactory,3,Yes,agree,Agree,Agree,,Disagree,N,1,1,1,1,,-1
10009970,Texas,Technician - Aftermarket,Full-Time,Male,Production,No,Satisfactory,2,Yes,disagree,Disagree,Strongly Disagree,,Strongly Disagree,N,1,-1,-1,-2,,-2
10009971,New Hampshire,Director,Full-Time,Male,Admin,Yes,Outstanding,3,Yes,strongly disagree,Agree,Strongly Agree,Strongly Disagree,,Y,1,-2,1,2,-2,
10009972,New Hampshire,Sales - After Market,Full-Time,Male,Client/Support,No,Satisfactory,2,Yes,strongly agree,Strongly Agree,Disagree,,Disagree,N,1,2,2,-1,,-1
10009973,California,Technician - Production,Full-Time,Male,Production,No,Outstanding,4,No,disagree,Agree,Disagree,,Agree,N,0,-1,1,-1,,1
10009974,New York,Sales - After Market,Part-Time,Female,Client/Support,No,Outstanding,2,Yes,strongly disagree,Strongly Disagree,Disagree,,Strongly Disagree,N,1,-2,-2,-1,,-2
10009975,New Hampshire,Team Lead,Full-Time,Female,Client/Support,Yes,Satisfactory,4,Yes,agree,Agree,Disagree,Strongly Disagree,,Y,1,1,1,-1,-2,
10009976,New Hampshire,Technician - Production,Full-Time,Male,Production,No,Satisfactory,3,Yes,agree,Agree,Disagree,,Disagree,N,1,1,1,-1,,-1
10009977,Florida,Sales - After Market,Full-Time,Female,Client/Support,No,Outstanding,2,No,disagree,Agree,Disagree,,Strongly Agree,N,0,-1,1,-1,,2
10009978,New Hampshire,Engineering - Production,Full-Time,Male,Production,No,Outstanding,3,No,agree,Disagree,Disagree,,Strongly Agree,N,0,1,-1,-1,,2
10009979,New Hampshire,Technician - Aftermarket,Full-Time,Male,Production,No,Satisfactory,3,Yes,agree,Disagree,Strongly Agree,,Strongly Agree,N,1,1,-1,2,,2
10009980,New Hampshire,Technician - Production,Full-Time,Female,Production,No,Satisfactory,4,No,disagree,Disagree,Agree,,Disagree,N,0,-1,-1,1,,-1
10009981,California,Engineering - software,Full-Time,Male,Admin,No,Poor,4,Yes,agree,Disagree,Agree,,Strongly Agree,N,1,1,-1,1,,2
10009982,California,Technician - Aftermarket,Full-Time,Male,Production,No,Poor,4,Yes,strongly agree,Disagree,Agree,,Strongly Agree,N,1,2,-1,1,,2
10009983,Florida,Sales - After Market,Full-Time,Female,Client/Support,No,Outstanding,3,No,agree,Strongly Agree,Disagree,,Disagree,N,0,1,2,-1,,-1
10009984,Florida,Technician - Aftermarket,Full-Time,Female,Production,No,Satisfactory,4,Yes,agree,Disagree,Agree,,Strongly Disagree,N,1,1,-1,1,,-2
10009985,California,Technician - Production,Full-Time,Male,Production,No,Satisfactory,3,No,agree,Disagree,Agree,,Strongly Agree,N,0,1,-1,1,,2
10009986,California,Project Manager,Full-Time,Female,Admin,No,Satisfactory,3,Yes,agree,Disagree,Strongly Disagree,,Strongly Disagree,N,1,1,-1,-2,,-2
10009987,Texas,IT/Support,Full-Time,Male,Client/Support,No,Satisfactory,4,No,disagree,Strongly Disagree,Disagree,,Disagree,N,0,-1,-2,-1,,-1
10009988,Florida,Sales - After Market,Full-Time,Female,Client/Support,No,Satisfactory,4,Yes,strongly disagree,Strongly Disagree,Agree,,Strongly Disagree,N,1,-2,-2,1,,-2
10009989,New Hampshire,IT/Support,Full-Time,Male,Client/Support,No,Outstanding,4,Yes,agree,Agree,Disagree,,Disagree,N,1,1,1,-1,,-1
10009990,New Hampshire,IT/Support,Full-Time,Female,Client/Support,No,Satisfactory,2,Yes,strongly agree,Agree,Disagree,,Disagree,N,1,2,1,-1,,-1
10009991,Florida,Technician - Maintenance,Full-Time,Male,Production,No,Satisfactory,3,Yes,agree,Agree,Disagree,,Strongly Disagree,N,1,1,1,-1,,-2
10009992,California,Team Lead,Full-Time,Male,Client/Support,Yes,Satisfactory,4,Yes,disagree,Agree,Disagree,Disagree,,Y,1,-1,1,-1,-1,
10009993,New Hampshire,Sales - Client Support,Full-Time,Male,Client/Support,No,Satisfactory,2,Yes,agree,Disagree,Disagree,,Agree,N,1,1,-1,-1,,1
10009994,Florida,Admin - Specialist,Full-Time,Male,Admin,No,Satisfactory,3,No,agree,Agree,Agree,,Strongly Disagree,N,0,1,1,1,,-2
10009995,New Hampshire,Engineering - software,Full-Time,Male,Production,No,Satisfactory,3,Yes,agree,Disagree,Strongly Disagree,,Strongly Agree,N,1,1,-1,-2,,2
10009996,Florida,Technician - Production,Full-Time,Female,Production,No,Satisfactory,4,No,disagree,Disagree,Disagree,,Disagree,N,0,-1,-1,-1,,-1
10009997,Florida,Admin - Specialist,Full-Time,Female,Admin,No,Satisfactory,4,No,strongly disagree,Strongly Agree,Disagree,,Strongly Disagree,N,0,-2,2,-1,,-2
10009998,Illinois,Technician - Production,Full-Time,Male,Production,No,Satisfactory,3,No,strongly disagree,Disagree,Strongly Disagree,,Disagree,N,0,-2,-1,-2,,-1
10009999,New Hampshire,Engineering - software,Full-Time,Male,Production,No,Satisfactory,1,Yes,disagree,Disagree,Disagree,,Strongly Disagree,N,1,-1,-1,-1,,-2
10010000,Florida,Engineering - Production,Full-Time,Male,Production,No,Satisfactory,3,Yes,agree,Agree,Disagree,,Disagree,N,1,1,1,-1,,-1
10010001,New Hampshire,Sales - After Market,Full-Time,Male,Client/Support,No,Satisfactory,3,Yes,disagree,Strongly Disagree,Disagree,,Strongly Disagree,N,1,-1,-2,-1,,-2
10010002,Texas,Technician - Production,Part-Time,Male,Production,No,Satisfactory,3,Yes,agree,Disagree,Disagree,,Disagree,N,1,1,-1,-1,,-1
10010003,Florida,Technician - Aftermarket,Full-Time,Female,Production,No,Outstanding,2,Yes,strongly disagree,Strongly Agree,Disagree,,Strongly Disagree,N,1,-2,2,-1,,-2
10010004,New Hampshire,Technician - Production,Full-Time,Male,Production,No,Poor,4,Yes,agree,Strongly Disagree,Disagree,,Strongly Disagree,N,1,1,-2,-1,,-2
10010005,New Hampshire,Technician - Production,Full-Time,Female,Production,No,Satisfactory,4,Yes,agree,Strongly Agree,Disagree,,Agree,N,1,1,2,-1,,1
10010006,New Hampshire,Technician - Production,Full-Time,Female,Production,No,Outstanding,2,Yes,strongly disagree,Agree,Disagree,,Disagree,N,1,-2,1,-1,,-1
10010007,New Hampshire,Technician - Production,Full-Time,Male,Production,No,Satisfactory,3,No,strongly agree,Disagree,Strongly Disagree,,Strongly Agree,N,0,2,-1,-2,,2
10010008,New Hampshire,Sales - After Market,Full-Time,Male,Client/Support,No,Outstanding,2,Yes,agree,Disagree,Disagree,,Strongly Disagree,N,1,1,-1,-1,,-2
10010009,California,Director,Full-Time,Male,Admin,Yes,Outstanding,3,Yes,disagree,Agree,Agree,Strongly Disagree,,Y,1,-1,1,1,-2,
10010010,Florida,Executive,Full-Time,Female,Admin,Yes,Satisfactory,3,Yes,disagree,Agree,Agree,Strongly Agree,,Y,1,-1,1,1,2,
10010011,Florida,Engineering - Production,Full-Time,Male,Admin,No,Poor,2,No,disagree,Strongly Agree,Strongly Disagree,,Agree,N,0,-1,2,-2,,1
10010012,Florida,Technician - Production,Full-Time,Male,Production,No,Satisfactory,3,Yes,strongly disagree,Strongly Disagree,Disagree,,Strongly Disagree,N,1,-2,-2,-1,,-2
10010013,New Hampshire,Technician - Production,Full-Time,Female,Production,No,Satisfactory,4,Yes,disagree,Strongly Disagree,Disagree,,Strongly Disagree,N,1,-1,-2,-1,,-2
10010014,Texas,Technician - Production,Full-Time,Male,Production,No,Satisfactory,4,Yes,strongly disagree,Strongly Agree,Agree,,Disagree,N,1,-2,2,1,,-1
10010015,Texas,Technician - Aftermarket,Full-Time,Male,Production,No,Satisfactory,4,Yes,strongly disagree,Disagree,Agree,,Strongly Agree,N,1,-2,-1,1,,2
10010016,New Hampshire,Engineering - software,Full-Time,Male,Admin,No,Outstanding,3,Yes,agree,Strongly Agree,Disagree,,Agree,N,1,1,2,-1,,1
10010017,New Hampshire,Engineering - Production,Full-Time,Male,Production,No,Outstanding,4,No,strongly disagree,Disagree,Disagree,,Strongly Disagree,N,0,-2,-1,-1,,-2
10010018,New York,Technician - Aftermarket,Full-Time,Male,Production,No,Satisfactory,4,No,strongly agree,Disagree,Disagree,,Disagree,N,0,2,-1,-1,,-1
10010019,New Hampshire,Admin - Specialist,Full-Time,Female,Admin,No,Satisfactory,4,Yes,agree,Disagree,Disagree,,Strongly Disagree,N,1,1,-1,-1,,-2
10010020,California,Technician - Production,Full-Time,Male,Production,No,Outstanding,4,Yes,agree,Disagree,Agree,,Strongly Disagree,N,1,1,-1,1,,-2
10010021,Texas,Engineering - Production,Part-Time,Male,Production,No,Satisfactory,2,No,strongly agree,Disagree,Agree,,Strongly Agree,N,0,2,-1,1,,2
10010022,Texas,Technician - Aftermarket,Full-Time,Male,Production,No,Satisfactory,3,Yes,disagree,Strongly Agree,Strongly Disagree,,Agree,N,1,-1,2,-2,,1
10010023,Texas,Technician - Production,Full-Time,Male,Production,No,Poor,1,Yes,agree,Strongly Disagree,Strongly Disagree,,Strongly Disagree,N,1,1,-2,-2,,-2
10010024,California,Technician - Production,Full-Time,Male,Production,No,Satisfactory,3,No,agree,Disagree,Strongly Disagree,,Disagree,N,0,1,-1,-2,,-1
10010025,Florida,Sales - Client Support,Full-Time,Male,Client/Support,No,Satisfactory,3,Yes,disagree,Strongly Agree,Agree,,Strongly Agree,N,1,-1,2,1,,2
10010026,Florida,Technician - Building Services,Full-Time,Female,Production,Yes,Poor,2,No,agree,Strongly Agree,Disagree,Strongly Agree,,Y,0,1,2,-1,2,
10010027,Illinois,IT/Support,Full-Time,Male,Client/Support,No,Satisfactory,3,Yes,strongly disagree,Strongly Disagree,Disagree,,Disagree,N,1,-2,-2,-1,,-1
10010028,California,Technician - Production,Part-Time,Male,Production,No,Satisfactory,2,Yes,disagree,Strongly Agree,Disagree,,Strongly Disagree,N,1,-1,2,-1,,-2
10010029,California,Director,Full-Time,Male,Admin,Yes,Satisfactory,4,No,disagree,Disagree,Disagree,Agree,,Y,0,-1,-1,-1,1,
10010030,Florida,Technician - Production,Full-Time,Male,Production,No,Satisfactory,3,Yes,agree,Agree,Strongly Disagree,,Strongly Disagree,N,1,1,1,-2,,-2
10010031,New York,Technician - Production,Full-Time,Male,Production,No,Satisfactory,2,No,strongly agree,Strongly Agree,Strongly Disagree,,Strongly Disagree,N,0,2,2,-2,,-2
10010032,Florida,Sales - Client Support,Full-Time,Female,Client/Support,No,Poor,1,Yes,disagree,Agree,Agree,,Strongly Agree,N,1,-1,1,1,,2
10010033,New Hampshire,Technician - Production,Part-Time,Female,Production,No,Outstanding,3,No,agree,Strongly Agree,Disagree,,Agree,N,0,1,2,-1,,1
10010034,Texas,Technician - Aftermarket,Full-Time,Male,Production,No,Satisfactory,4,Yes,disagree,Disagree,Disagree,,Strongly Disagree,N,1,-1,-1,-1,,-2
10010035,Florida,Engineering - Production,Full-Time,Male,Production,No,Satisfactory,4,No,disagree,Disagree,Disagree,,Disagree,N,0,-1,-1,-1,,-1
10010036,New York,Technician - Aftermarket,Full-Time,Male,Production,No,Satisfactory,3,Yes,agree,Strongly Agree,Strongly Disagree,,Agree,N,1,1,2,-2,,1
